170 7.8051 0.56956
208 7.9626 0.56964
263 7.9904 0.58194
326 8.0367 0.60334
394 8.1053 0.52302
471 8.2414 0.52623
573 8.2936 0.46037
694 8.3508 0.38791
857 8.5163 0.35537
1036 8.6912 0.30488
1256 8.7213 0.27742
1513 8.7658 0.1879
1843 8.7908 0.14938
2232 8.8312 0.13371
2708 8.8491 0.094708
3291 8.8671 0.073723
3994 8.9081 0.059742
4830 8.9304 0.05512
5840 8.9373 0.048688
7074 8.9477 0.042392
8567 8.9574 0.036808
10372 8.9653 0.0025654
12394 8.9504 0.02185
14438 8.9342 0.031317
