170 50.353 1.0728
389 36.58 2.2482
893 38.928 1.165
1936 39.686 0.88028
4172 41.597 0.17024
8784 42.808 0.10177
18364 45.969 0.44132
37852 45.388 0.54528
77614 46.573 0.48498
